거래일자,거래시간,지역,연료원,전력거래량(MWh)
2024-01-02,3,울산시,태양광,0
2024-01-02,4,울산시,태양광,0
2024-01-02,5,울산시,태양광,0
2024-01-02,6,울산시,태양광,0
2024-01-02,7,울산시,태양광,0
2024-01-02,8,울산시,태양광,0.095934
2024-01-02,9,울산시,태양광,2.602699
2024-01-02,10,울산시,태양광,11.398293
2024-01-02,11,울산시,태양광,20.281515
2024-01-02,12,울산시,태양광,24.348239
2024-01-02,13,울산시,태양광,26.403336
2024-01-02,14,울산시,태양광,24.654136
2024-01-02,15,울산시,태양광,20.208335
2024-01-02,16,울산시,태양광,11.298883
2024-01-02,17,울산시,태양광,3.310019
2024-01-02,18,울산시,태양광,0.347066
2024-01-02,19,울산시,태양광,0.233908
2024-01-02,20,울산시,태양광,0.42288
2024-01-02,21,울산시,태양광,0.43232
2024-01-02,22,울산시,태양광,0.2678
2024-01-02,23,울산시,태양광,0.02008
2024-01-02,24,울산시,태양광,0
2024-01-02,1,인천시,태양광,0
2024-01-02,2,인천시,태양광,0
2024-01-02,3,인천시,태양광,0.00096
2024-01-02,4,인천시,태양광,0.00008
2024-01-02,5,인천시,태양광,0
2024-01-02,6,인천시,태양광,0
2024-01-02,7,인천시,태양광,0
2024-01-02,8,인천시,태양광,0.002381
2024-01-02,9,인천시,태양광,0.629366
2024-01-02,10,인천시,태양광,4.253658
2024-01-02,11,인천시,태양광,5.965503
2024-01-02,12,인천시,태양광,6.834581
2024-01-02,13,인천시,태양광,10.789837
2024-01-02,14,인천시,태양광,11.126618
2024-01-02,15,인천시,태양광,7.8804
2024-01-02,16,인천시,태양광,5.347815
2024-01-02,17,인천시,태양광,5.538056
2024-01-02,18,인천시,태양광,1.643846
2024-01-02,19,인천시,태양광,0.190496
2024-01-02,20,인천시,태양광,0.6554
2024-01-02,21,인천시,태양광,0.21792
2024-01-02,22,인천시,태양광,0
2024-01-02,23,인천시,태양광,0
2024-01-02,24,인천시,태양광,0
2024-01-02,1,전라남도,태양광,0.00172
2024-01-02,2,전라남도,태양광,0
2024-01-02,3,전라남도,태양광,0.01008
2024-01-02,4,전라남도,태양광,0
2024-01-02,5,전라남도,태양광,0
2024-01-02,6,전라남도,태양광,0
2024-01-02,7,전라남도,태양광,0
2024-01-02,8,전라남도,태양광,1.924716
2024-01-02,9,전라남도,태양광,94.778276
2024-01-02,10,전라남도,태양광,257.381221
2024-01-02,11,전라남도,태양광,436.384817
2024-01-02,12,전라남도,태양광,489.355061
2024-01-02,13,전라남도,태양광,487.15613
2024-01-02,14,전라남도,태양광,522.687673
2024-01-02,15,전라남도,태양광,393.632095
2024-01-02,16,전라남도,태양광,321.78504
2024-01-02,17,전라남도,태양광,564.697455
2024-01-02,18,전라남도,태양광,227.061451
2024-01-02,19,전라남도,태양광,72.652524
2024-01-02,20,전라남도,태양광,26.915379
2024-01-02,21,전라남도,태양광,12.747845
2024-01-02,22,전라남도,태양광,6.168928
2024-01-02,23,전라남도,태양광,1.137156
2024-01-02,24,전라남도,태양광,0.119552
2024-01-02,1,전라북도,태양광,0.219032
2024-01-02,2,전라북도,태양광,0.05046
2024-01-02,3,전라북도,태양광,0.001204
2024-01-02,4,전라북도,태양광,0
2024-01-02,5,전라북도,태양광,0
2024-01-02,6,전라북도,태양광,0
2024-01-02,7,전라북도,태양광,0
2024-01-02,8,전라북도,태양광,0.066874
2024-01-02,9,전라북도,태양광,10.524781
2024-01-02,10,전라북도,태양광,26.993318
2024-01-02,11,전라북도,태양광,63.292033
2024-01-02,12,전라북도,태양광,105.312083
2024-01-02,13,전라북도,태양광,163.819331
2024-01-02,14,전라북도,태양광,123.341388
2024-01-02,15,전라북도,태양광,98.443762
2024-01-02,16,전라북도,태양광,81.771925
2024-01-02,17,전라북도,태양광,62.170296
2024-01-02,18,전라북도,태양광,19.004489
2024-01-02,19,전라북도,태양광,15.185902
2024-01-02,20,전라북도,태양광,8.781882
2024-01-02,21,전라북도,태양광,2.05568
2024-01-02,22,전라북도,태양광,0.334528
2024-01-02,23,전라북도,태양광,0.09368
2024-01-02,24,전라북도,태양광,0.0192
2024-01-02,1,제주도,태양광,0.000336
2024-01-02,2,제주도,태양광,0.000548
2024-01-02,3,제주도,태양광,0.000376
2024-01-02,4,제주도,태양광,0.000368
2024-01-02,5,제주도,태양광,0.00036
2024-01-02,6,제주도,태양광,0.000352
2024-01-02,7,제주도,태양광,0.000352
2024-01-02,8,제주도,태양광,0.659639
2024-01-02,9,제주도,태양광,30.602362
2024-01-02,10,제주도,태양광,116.724099
2024-01-02,11,제주도,태양광,175.204062
2024-01-02,12,제주도,태양광,241.524007
2024-01-02,13,제주도,태양광,230.945879
2024-01-02,14,제주도,태양광,133.207347
2024-01-02,15,제주도,태양광,76.94378
2024-01-02,16,제주도,태양광,46.828507
2024-01-02,17,제주도,태양광,21.471852
2024-01-02,18,제주도,태양광,4.656008
2024-01-02,19,제주도,태양광,4.383611
2024-01-02,20,제주도,태양광,5.776811
2024-01-02,21,제주도,태양광,4.036557
2024-01-02,22,제주도,태양광,1.215942
2024-01-02,23,제주도,태양광,0.007609
2024-01-02,24,제주도,태양광,0.000524
2024-01-02,1,충청남도,태양광,0.20428
2024-01-02,2,충청남도,태양광,0.01208
2024-01-02,3,충청남도,태양광,0.009072
2024-01-02,4,충청남도,태양광,0.00008
2024-01-02,5,충청남도,태양광,0.0002
2024-01-02,6,충청남도,태양광,0.00016
2024-01-02,7,충청남도,태양광,0
2024-01-02,8,충청남도,태양광,0.012178
2024-01-02,9,충청남도,태양광,7.688683
2024-01-02,10,충청남도,태양광,43.260005
2024-01-02,11,충청남도,태양광,95.782657
2024-01-02,12,충청남도,태양광,147.302069
2024-01-02,13,충청남도,태양광,125.562469
2024-01-02,14,충청남도,태양광,130.721382
2024-01-02,15,충청남도,태양광,122.261304
2024-01-02,16,충청남도,태양광,130.413488
2024-01-02,17,충청남도,태양광,115.195241
2024-01-02,18,충청남도,태양광,16.069273
2024-01-02,19,충청남도,태양광,9.039512
2024-01-02,20,충청남도,태양광,6.668203
2024-01-02,21,충청남도,태양광,2.380768
2024-01-02,22,충청남도,태양광,0.553764
2024-01-02,23,충청남도,태양광,0.04108
2024-01-02,24,충청남도,태양광,0.01496
2024-01-02,1,충청북도,태양광,0
2024-01-02,2,충청북도,태양광,0
2024-01-02,3,충청북도,태양광,0
2024-01-02,4,충청북도,태양광,0.244
2024-01-02,5,충청북도,태양광,0.2644
2024-01-02,6,충청북도,태양광,0.2526
2024-01-02,7,충청북도,태양광,0.0024
2024-01-02,8,충청북도,태양광,0.002282
2024-01-02,9,충청북도,태양광,2.027752
2024-01-02,10,충청북도,태양광,8.12057
2024-01-02,11,충청북도,태양광,17.630827
2024-01-02,12,충청북도,태양광,32.28618
2024-01-02,13,충청북도,태양광,47.185587
2024-01-02,14,충청북도,태양광,34.741639
2024-01-02,15,충청북도,태양광,24.180113
2024-01-02,16,충청북도,태양광,21.213771
2024-01-02,17,충청북도,태양광,28.668154
2024-01-02,18,충청북도,태양광,6.311606
2024-01-02,19,충청북도,태양광,1.326095
2024-01-02,20,충청북도,태양광,0.716088
2024-01-02,21,충청북도,태양광,2.05286
2024-01-02,22,충청북도,태양광,0.09776
2024-01-02,23,충청북도,태양광,0
2024-01-02,24,충청북도,태양광,0.006048
2024-01-03,1,강원도,태양광,0
2024-01-03,2,강원도,태양광,0
2024-01-03,3,강원도,태양광,0
2024-01-03,4,강원도,태양광,0
2024-01-03,5,강원도,태양광,0
2024-01-03,6,강원도,태양광,0
2024-01-03,7,강원도,태양광,0
2024-01-03,8,강원도,태양광,0.009272
2024-01-03,9,강원도,태양광,7.621465
2024-01-03,10,강원도,태양광,38.740004
2024-01-03,11,강원도,태양광,78.487145
2024-01-03,12,강원도,태양광,129.458626
2024-01-03,13,강원도,태양광,143.241003
2024-01-03,14,강원도,태양광,136.981743
2024-01-03,15,강원도,태양광,114.418282
2024-01-03,16,강원도,태양광,79.971377
2024-01-03,17,강원도,태양광,45.812512
2024-01-03,18,강원도,태양광,27.944428
2024-01-03,19,강원도,태양광,26.369048
2024-01-03,20,강원도,태양광,20.740771
2024-01-03,21,강원도,태양광,10.223973
2024-01-03,22,강원도,태양광,3.366526
2024-01-03,23,강원도,태양광,0.41001
2024-01-03,24,강원도,태양광,0.0128
2024-01-03,1,경기도,태양광,0.0072
2024-01-03,2,경기도,태양광,0
2024-01-03,3,경기도,태양광,0
2024-01-03,4,경기도,태양광,0
2024-01-03,5,경기도,태양광,0
2024-01-03,6,경기도,태양광,0
2024-01-03,7,경기도,태양광,0
2024-01-03,8,경기도,태양광,0.000372
2024-01-03,9,경기도,태양광,1.451921
2024-01-03,10,경기도,태양광,13.116385
2024-01-03,11,경기도,태양광,31.4419
2024-01-03,12,경기도,태양광,40.733262
2024-01-03,13,경기도,태양광,50.350484
2024-01-03,14,경기도,태양광,46.833823
2024-01-03,15,경기도,태양광,47.65212
2024-01-03,16,경기도,태양광,36.227621
2024-01-03,17,경기도,태양광,23.667917
2024-01-03,18,경기도,태양광,5.19901
2024-01-03,19,경기도,태양광,2.147318
2024-01-03,20,경기도,태양광,1.422101
2024-01-03,21,경기도,태양광,2.473711
2024-01-03,22,경기도,태양광,0.27654
2024-01-03,23,경기도,태양광,0.01824
2024-01-03,24,경기도,태양광,0
2024-01-03,1,경상남도,태양광,0.15756
2024-01-03,2,경상남도,태양광,0
2024-01-03,3,경상남도,태양광,0
2024-01-03,4,경상남도,태양광,0
2024-01-03,5,경상남도,태양광,0
2024-01-03,6,경상남도,태양광,0
2024-01-03,7,경상남도,태양광,0
2024-01-03,8,경상남도,태양광,0.056726
2024-01-03,9,경상남도,태양광,8.742464
2024-01-03,10,경상남도,태양광,49.082573
2024-01-03,11,경상남도,태양광,104.464814
2024-01-03,12,경상남도,태양광,167.983921
2024-01-03,13,경상남도,태양광,175.537841
2024-01-03,14,경상남도,태양광,195.27297
2024-01-03,15,경상남도,태양광,186.768701
2024-01-03,16,경상남도,태양광,123.951929
2024-01-03,17,경상남도,태양광,54.905116
2024-01-03,18,경상남도,태양광,25.324131
2024-01-03,19,경상남도,태양광,26.924472
2024-01-03,20,경상남도,태양광,19.259346
2024-01-03,21,경상남도,태양광,10.023764
2024-01-03,22,경상남도,태양광,3.641391
2024-01-03,23,경상남도,태양광,0.806824
2024-01-03,24,경상남도,태양광,0.417792
2024-01-03,1,경상북도,태양광,0.023087
2024-01-03,2,경상북도,태양광,0.012655
2024-01-03,3,경상북도,태양광,0
2024-01-03,4,경상북도,태양광,0
2024-01-03,5,경상북도,태양광,0
2024-01-03,6,경상북도,태양광,0
2024-01-03,7,경상북도,태양광,0
2024-01-03,8,경상북도,태양광,0.026497
2024-01-03,9,경상북도,태양광,8.917289
2024-01-03,10,경상북도,태양광,55.851671
2024-01-03,11,경상북도,태양광,113.81102
2024-01-03,12,경상북도,태양광,180.567283
2024-01-03,13,경상북도,태양광,244.453186
2024-01-03,14,경상북도,태양광,222.807152
2024-01-03,15,경상북도,태양광,156.250086
2024-01-03,16,경상북도,태양광,107.418128
2024-01-03,17,경상북도,태양광,62.537844
2024-01-03,18,경상북도,태양광,31.986746
2024-01-03,19,경상북도,태양광,45.439412
2024-01-03,20,경상북도,태양광,29.24143
2024-01-03,21,경상북도,태양광,10.182064
2024-01-03,22,경상북도,태양광,3.551048
2024-01-03,23,경상북도,태양광,1.155071
2024-01-03,24,경상북도,태양광,0.14132
2024-01-03,1,광주시,태양광,0
2024-01-03,2,광주시,태양광,0
2024-01-03,3,광주시,태양광,0
2024-01-03,4,광주시,태양광,0
2024-01-03,5,광주시,태양광,0
2024-01-03,6,광주시,태양광,0
2024-01-03,7,광주시,태양광,0
2024-01-03,8,광주시,태양광,0.001288
2024-01-03,9,광주시,태양광,0.38042
2024-01-03,10,광주시,태양광,3.22985
2024-01-03,11,광주시,태양광,6.997607
2024-01-03,12,광주시,태양광,15.849052
2024-01-03,13,광주시,태양광,20.140324
2024-01-03,14,광주시,태양광,17.384299
2024-01-03,15,광주시,태양광,14.905208
2024-01-03,16,광주시,태양광,11.353755
2024-01-03,17,광주시,태양광,5.901969
2024-01-03,18,광주시,태양광,2.091213
2024-01-03,19,광주시,태양광,1.117
2024-01-03,20,광주시,태양광,0.5865
2024-01-03,21,광주시,태양광,0.11842
2024-01-03,22,광주시,태양광,0.0535
2024-01-03,23,광주시,태양광,0.00366
2024-01-03,24,광주시,태양광,0.0028
2024-01-03,1,대구시,태양광,0
2024-01-03,2,대구시,태양광,0
2024-01-03,3,대구시,태양광,0
2024-01-03,4,대구시,태양광,0
2024-01-03,5,대구시,태양광,0
2024-01-03,6,대구시,태양광,0
2024-01-03,7,대구시,태양광,0
2024-01-03,8,대구시,태양광,0.005688
2024-01-03,9,대구시,태양광,0.683161
2024-01-03,10,대구시,태양광,5.670276
2024-01-03,11,대구시,태양광,18.396179
2024-01-03,12,대구시,태양광,21.906555
2024-01-03,13,대구시,태양광,19.956939
2024-01-03,14,대구시,태양광,21.063423
2024-01-03,15,대구시,태양광,14.545841
2024-01-03,16,대구시,태양광,6.413502
2024-01-03,17,대구시,태양광,5.434602
2024-01-03,18,대구시,태양광,3.084743
2024-01-03,19,대구시,태양광,1.285992
2024-01-03,20,대구시,태양광,0.6192
2024-01-03,21,대구시,태양광,0.1056
2024-01-03,22,대구시,태양광,0
2024-01-03,23,대구시,태양광,0
2024-01-03,24,대구시,태양광,0
2024-01-03,1,대전시,태양광,0
2024-01-03,2,대전시,태양광,0
2024-01-03,3,대전시,태양광,0
2024-01-03,4,대전시,태양광,0
2024-01-03,5,대전시,태양광,0
2024-01-03,6,대전시,태양광,0
2024-01-03,7,대전시,태양광,0
2024-01-03,8,대전시,태양광,0
2024-01-03,9,대전시,태양광,0.154642
2024-01-03,10,대전시,태양광,0.515438
2024-01-03,11,대전시,태양광,1.730775
2024-01-03,12,대전시,태양광,4.147361
2024-01-03,13,대전시,태양광,4.062785
2024-01-03,14,대전시,태양광,1.351711
2024-01-03,15,대전시,태양광,1.219579
2024-01-03,16,대전시,태양광,1.867816
2024-01-03,17,대전시,태양광,0.22626
2024-01-03,18,대전시,태양광,0.04417
2024-01-03,19,대전시,태양광,0
2024-01-03,20,대전시,태양광,0
2024-01-03,21,대전시,태양광,0
2024-01-03,22,대전시,태양광,0
2024-01-03,23,대전시,태양광,0
2024-01-03,24,대전시,태양광,0
2024-01-03,1,부산시,태양광,0
2024-01-03,2,부산시,태양광,0
2024-01-03,3,부산시,태양광,0
2024-01-03,4,부산시,태양광,0
2024-01-03,5,부산시,태양광,0
2024-01-03,6,부산시,태양광,0
2024-01-03,7,부산시,태양광,0
2024-01-03,8,부산시,태양광,0.042736
2024-01-03,9,부산시,태양광,1.60288
2024-01-03,10,부산시,태양광,14.377066
2024-01-03,11,부산시,태양광,25.219986
2024-01-03,12,부산시,태양광,38.268521
2024-01-03,13,부산시,태양광,46.958675
2024-01-03,14,부산시,태양광,55.443057
2024-01-03,15,부산시,태양광,49.012371
2024-01-03,16,부산시,태양광,31.596752
2024-01-03,17,부산시,태양광,10.867597
2024-01-03,18,부산시,태양광,2.852666
2024-01-03,19,부산시,태양광,3.664164
2024-01-03,20,부산시,태양광,2.554804
2024-01-03,21,부산시,태양광,1.42962
2024-01-03,22,부산시,태양광,0.02876
2024-01-03,23,부산시,태양광,0.00048
2024-01-03,24,부산시,태양광,0
2024-01-03,1,서울시,태양광,0
2024-01-03,2,서울시,태양광,0
2024-01-03,3,서울시,태양광,0
2024-01-03,4,서울시,태양광,0
2024-01-03,5,서울시,태양광,0
2024-01-03,6,서울시,태양광,0
2024-01-03,7,서울시,태양광,0
2024-01-03,8,서울시,태양광,0.000006
2024-01-03,9,서울시,태양광,0.020106
2024-01-03,10,서울시,태양광,0.398683
2024-01-03,11,서울시,태양광,1.347846
2024-01-03,12,서울시,태양광,2.121974
2024-01-03,13,서울시,태양광,1.963194
2024-01-03,14,서울시,태양광,1.795745
2024-01-03,15,서울시,태양광,1.455071
2024-01-03,16,서울시,태양광,1.884023
2024-01-03,17,서울시,태양광,1.31347
2024-01-03,18,서울시,태양광,0.060846
2024-01-03,19,서울시,태양광,0.049653
2024-01-03,20,서울시,태양광,0.04152
2024-01-03,21,서울시,태양광,0
2024-01-03,22,서울시,태양광,0
2024-01-03,23,서울시,태양광,0
2024-01-03,24,서울시,태양광,0
2024-01-03,1,세종시,태양광,0
2024-01-03,2,세종시,태양광,0
2024-01-03,3,세종시,태양광,0
2024-01-03,4,세종시,태양광,0
2024-01-03,5,세종시,태양광,0
2024-01-03,6,세종시,태양광,0
2024-01-03,7,세종시,태양광,0
2024-01-03,8,세종시,태양광,0.0002
2024-01-03,9,세종시,태양광,0.244404
2024-01-03,10,세종시,태양광,1.114243
2024-01-03,11,세종시,태양광,3.701577
2024-01-03,12,세종시,태양광,6.668233
2024-01-03,13,세종시,태양광,5.793382
2024-01-03,14,세종시,태양광,3.180576
2024-01-03,15,세종시,태양광,4.63224
2024-01-03,16,세종시,태양광,2.045809
2024-01-03,17,세종시,태양광,2.393417
2024-01-03,18,세종시,태양광,0.531797
2024-01-03,19,세종시,태양광,0
2024-01-03,20,세종시,태양광,0
2024-01-03,21,세종시,태양광,0
2024-01-03,22,세종시,태양광,0
2024-01-03,23,세종시,태양광,0
