기준연월,시간대,행정동코드,행정동명,이동건수
2022-06,05,2635057000,반여1동,1045854
2022-06,09,2635057000,반여1동,923465
2022-06,14,2635057000,반여1동,869426
2022-06,01,2635057000,반여1동,1018584
2022-06,17,2635057000,반여1동,923724
2022-06,00,2635057000,반여1동,1003701
2022-06,03,2635057000,반여1동,1038058
2022-06,10,2635057000,반여1동,897812
2022-06,13,2635057000,반여1동,867985
2022-06,22,2635057000,반여1동,1039918
2022-06,15,2635057000,반여1동,883544
2022-06,02,2635057000,반여1동,1027512
2022-06,06,2635057000,반여1동,1040155
2022-06,19,2635057000,반여1동,973146
2022-06,07,2635057000,반여1동,1003020
2022-06,20,2635057000,반여1동,998279
2022-06,11,2635057000,반여1동,883713
2022-06,18,2635057000,반여1동,951902
2022-06,12,2635057000,반여1동,871500
2022-06,10,2635058000,반여2동,301875
2022-06,13,2635058000,반여2동,285468
2022-06,00,2635058000,반여2동,387949
2022-06,08,2635058000,반여2동,322854
2022-06,14,2635058000,반여2동,287184
2022-06,05,2635058000,반여2동,382165
2022-06,11,2635058000,반여2동,294881
2022-06,21,2635058000,반여2동,357082
2022-06,06,2635058000,반여2동,365216
2022-06,22,2635058000,반여2동,369585
2022-06,02,2635058000,반여2동,393059
2022-06,19,2635058000,반여2동,335302
2022-06,12,2635058000,반여2동,288594
2022-06,20,2635058000,반여2동,344493
2022-06,18,2635058000,반여2동,324296
2022-06,17,2635058000,반여2동,309540
2022-06,23,2635058000,반여2동,383310
2022-06,15,2635058000,반여2동,290057
2022-06,04,2635058000,반여2동,392472
2022-06,07,2635058000,반여2동,339576
2022-06,01,2635058000,반여2동,391185
2022-06,16,2635058000,반여2동,298245
2022-06,03,2635058000,반여2동,393858
2022-06,09,2635058000,반여2동,309815
2022-06,09,2635059000,반여3동,113860
2022-06,08,2635059000,반여3동,120973
2022-06,03,2635059000,반여3동,149113
2022-06,07,2635059000,반여3동,128750
2022-06,21,2635059000,반여3동,130360
2022-06,02,2635059000,반여3동,147921
2022-06,10,2635059000,반여3동,110040
2022-06,01,2635059000,반여3동,146452
2022-06,23,2635059000,반여3동,141220
2022-06,14,2635059000,반여3동,102913
2022-06,18,2635059000,반여3동,116270
2022-06,15,2635059000,반여3동,104924
2022-06,22,2635059000,반여3동,134106
2022-06,17,2635059000,반여3동,110829
2022-06,16,2635059000,반여3동,107086
2022-06,11,2635059000,반여3동,106905
2022-06,12,2635059000,반여3동,105276
2022-06,06,2635059000,반여3동,138675
2022-06,20,2635059000,반여3동,125138
2022-06,13,2635059000,반여3동,104103
2022-06,00,2635059000,반여3동,144155
2022-06,05,2635059000,반여3동,145650
2022-06,19,2635059000,반여3동,120205
2022-06,04,2635059000,반여3동,150081
2022-06,04,2635059500,반여4동,281449
2022-06,01,2635059500,반여4동,284315
2022-06,16,2635059500,반여4동,205588
2022-06,09,2635059500,반여4동,228560
2022-06,21,2635059500,반여4동,243702
2022-06,02,2635059500,반여4동,284007
2022-06,23,2635059500,반여4동,279910
2022-06,17,2635059500,반여4동,209223
2022-06,11,2635059500,반여4동,208990
2022-06,22,2635059500,반여4동,251638
2022-06,07,2635059500,반여4동,256936
2022-06,20,2635059500,반여4동,233597
2022-06,03,2635059500,반여4동,284885
2022-06,06,2635059500,반여4동,267917
2022-06,10,2635059500,반여4동,217728
2022-06,12,2635059500,반여4동,205001
2022-06,08,2635059500,반여4동,241807
2022-06,13,2635059500,반여4동,201924
2022-06,18,2635059500,반여4동,217310
2022-06,05,2635059500,반여4동,275063
2022-06,00,2635059500,반여4동,283530
2022-06,14,2635059500,반여4동,200535
2022-06,19,2635059500,반여4동,224523
2022-06,15,2635059500,반여4동,200309
2022-06,09,2635061000,반송1동,299296
2022-06,17,2635061000,반송1동,282069
2022-06,19,2635061000,반송1동,273075
2022-06,21,2635061000,반송1동,276081
2022-06,22,2635061000,반송1동,278278
2022-06,20,2635061000,반송1동,274765
2022-06,07,2635061000,반송1동,292541
2022-06,03,2635061000,반송1동,284946
2022-06,06,2635061000,반송1동,286493
2022-06,10,2635061000,반송1동,302131
2022-06,08,2635061000,반송1동,295092
2022-06,13,2635061000,반송1동,296117
2022-06,05,2635061000,반송1동,286035
2022-06,14,2635061000,반송1동,294928
2022-06,15,2635061000,반송1동,293234
2022-06,18,2635061000,반송1동,278782
2022-06,12,2635061000,반송1동,297589
2022-06,02,2635061000,반송1동,282408
2022-06,01,2635061000,반송1동,279866
2022-06,04,2635061000,반송1동,284852
2022-06,16,2635061000,반송1동,287249
2022-06,23,2635061000,반송1동,271327
2022-06,11,2635061000,반송1동,299354
2022-06,00,2635061000,반송1동,277395
2022-06,12,2635062000,반송2동,383524
2022-06,17,2635062000,반송2동,409987
2022-06,22,2635062000,반송2동,479877
2022-06,11,2635062000,반송2동,387965
2022-06,02,2635062000,반송2동,507049
2022-06,15,2635062000,반송2동,383646
2022-06,10,2635062000,반송2동,394302
2022-06,06,2635062000,반송2동,476880
2022-06,21,2635062000,반송2동,467256
2022-06,20,2635062000,반송2동,453249
2022-06,01,2635062000,반송2동,505915
2022-06,18,2635062000,반송2동,426913
2022-06,05,2635062000,반송2동,493379
2022-06,14,2635062000,반송2동,378485
2022-06,00,2635062000,반송2동,503060
2022-06,04,2635062000,반송2동,504379
2022-06,16,2635062000,반송2동,394612
2022-06,07,2635062000,반송2동,442137
2022-06,08,2635062000,반송2동,418257
2022-06,19,2635062000,반송2동,441065
2022-06,09,2635062000,반송2동,402871
2022-06,23,2635062000,반송2동,500334
2022-06,13,2635062000,반송2동,380566
2022-06,03,2635062000,반송2동,506962
2022-06,23,2635065000,재송1동,1021405
2022-06,05,2635065000,재송1동,1045402
2022-06,10,2635065000,재송1동,924203
2022-06,17,2635065000,재송1동,934941
2022-06,14,2635065000,재송1동,891987
2022-06,15,2635065000,재송1동,898961
2022-06,02,2635065000,재송1동,1040434
2022-06,03,2635065000,재송1동,1042322
2022-06,00,2635065000,재송1동,1021124
2022-06,20,2635065000,재송1동,961663
2022-06,13,2635065000,재송1동,892745
2022-06,04,2635065000,재송1동,1053403
2022-06,18,2635065000,재송1동,933462
2022-06,07,2635065000,재송1동,996014
2022-06,16,2635065000,재송1동,925506
2022-06,11,2635065000,재송1동,898727
2022-06,19,2635065000,재송1동,938790
2022-06,21,2635065000,재송1동,982290
2022-06,01,2635065000,재송1동,1032993
2022-06,22,2635065000,재송1동,998907
2022-06,09,2635065000,재송1동,951100
2022-06,06,2635065000,재송1동,1024586
2022-06,12,2635065000,재송1동,893967
2022-06,08,2635065000,재송1동,983686
2022-06,06,2635066000,재송2동,459657
2022-06,08,2635066000,재송2동,407804
2022-06,17,2635066000,재송2동,392589
2022-06,16,2635066000,재송2동,376219
2022-06,23,2635066000,재송2동,489506
2022-06,22,2635066000,재송2동,480250
2022-06,07,2635066000,재송2동,434780
2022-06,15,2635066000,재송2동,363743
2022-06,01,2635066000,재송2동,491501
2022-06,20,2635066000,재송2동,448349
2022-06,13,2635066000,재송2동,358790
2022-06,10,2635066000,재송2동,374968
2022-06,05,2635066000,재송2동,471235
2022-06,00,2635066000,재송2동,492392
2022-06,14,2635066000,재송2동,357829
2022-06,19,2635066000,재송2동,432777
2022-06,18,2635066000,재송2동,413390
2022-06,09,2635066000,재송2동,389051
2022-06,12,2635066000,재송2동,361411
2022-06,03,2635066000,재송2동,491426
2022-06,21,2635066000,재송2동,466692
2022-06,11,2635066000,재송2동,365613
2022-06,04,2635066000,재송2동,483849
2022-06,02,2635066000,재송2동,491524
2022-06,09,2638051000,괴정1동,421599
2022-06,01,2638051000,괴정1동,533240
2022-06,08,2638051000,괴정1동,441072
2022-06,05,2638051000,괴정1동,518848
2022-06,02,2638051000,괴정1동,532088
2022-06,00,2638051000,괴정1동,533806
2022-06,15,2638051000,괴정1동,395139
2022-06,14,2638051000,괴정1동,387643
2022-06,19,2638051000,괴정1동,463307
2022-06,16,2638051000,괴정1동,406374
2022-06,18,2638051000,괴정1동,447859
2022-06,23,2638051000,괴정1동,531036
2022-06,22,2638051000,괴정1동,487318
2022-06,04,2638051000,괴정1동,526562
2022-06,17,2638051000,괴정1동,426424
2022-06,13,2638051000,괴정1동,388783
2022-06,21,2638051000,괴정1동,482526
2022-06,03,2638051000,괴정1동,531213
2022-06,12,2638051000,괴정1동,393939
2022-06,20,2638051000,괴정1동,474329
2022-06,06,2638051000,괴정1동,500025
2022-06,10,2638051000,괴정1동,408071
2022-06,07,2638051000,괴정1동,474609
2022-06,11,2638051000,괴정1동,399527
2022-06,17,2638052000,괴정2동,310238
2022-06,19,2638052000,괴정2동,340134
2022-06,14,2638052000,괴정2동,286417
2022-06,00,2638052000,괴정2동,365276
2022-06,10,2638052000,괴정2동,299352
2022-06,05,2638052000,괴정2동,375056
2022-06,20,2638052000,괴정2동,355207
2022-06,08,2638052000,괴정2동,318139
2022-06,01,2638052000,괴정2동,370976
2022-06,02,2638052000,괴정2동,374310
2022-06,11,2638052000,괴정2동,295374
2022-06,12,2638052000,괴정2동,291647
2022-06,15,2638052000,괴정2동,291519
2022-06,16,2638052000,괴정2동,300712
2022-06,04,2638052000,괴정2동,377182
2022-06,13,2638052000,괴정2동,287987
2022-06,22,2638052000,괴정2동,385085
2022-06,07,2638052000,괴정2동,341917
2022-06,03,2638052000,괴정2동,375557
2022-06,09,2638052000,괴정2동,308815
2022-06,23,2638052000,괴정2동,360244
2022-06,06,2638052000,괴정2동,364288
2022-06,18,2638052000,괴정2동,325927
2022-06,21,2638052000,괴정2동,371632
2022-06,20,2638053000,괴정3동,508543
2022-06,06,2638053000,괴정3동,487120
2022-06,11,2638053000,괴정3동,449025
2022-06,22,2638053000,괴정3동,510109
2022-06,19,2638053000,괴정3동,506595
2022-06,16,2638053000,괴정3동,473647
2022-06,09,2638053000,괴정3동,446670
2022-06,01,2638053000,괴정3동,501873
2022-06,04,2638053000,괴정3동,504752
2022-06,12,2638053000,괴정3동,448368
2022-06,17,2638053000,괴정3동,492022
2022-06,00,2638053000,괴정3동,500620
2022-06,02,2638053000,괴정3동,502677
2022-06,18,2638053000,괴정3동,506110
2022-06,23,2638053000,괴정3동,500818
2022-06,15,2638053000,괴정3동,459587
2022-06,08,2638053000,괴정3동,444630
2022-06,13,2638053000,괴정3동,448789
2022-06,21,2638053000,괴정3동,508615
2022-06,10,2638053000,괴정3동,448335
2022-06,05,2638053000,괴정3동,499235
2022-06,07,2638053000,괴정3동,467343
2022-06,14,2638053000,괴정3동,451513
2022-06,03,2638053000,괴정3동,503044
2022-06,23,2638054000,괴정4동,279073
2022-06,04,2638054000,괴정4동,281249
2022-06,12,2638054000,괴정4동,235062
2022-06,17,2638054000,괴정4동,233828
2022-06,13,2638054000,괴정4동,230316
2022-06,03,2638054000,괴정4동,282148
2022-06,22,2638054000,괴정4동,264945
2022-06,10,2638054000,괴정4동,241865
2022-06,20,2638054000,괴정4동,252178
2022-06,21,2638054000,괴정4동,259342
2022-06,15,2638054000,괴정4동,225720
2022-06,06,2638054000,괴정4동,274911
2022-06,02,2638054000,괴정4동,281671
2022-06,11,2638054000,괴정4동,238960
2022-06,07,2638054000,괴정4동,266542
2022-06,16,2638054000,괴정4동,225899
2022-06,08,2638054000,괴정4동,261664
2022-06,18,2638054000,괴정4동,240436
2022-06,09,2638054000,괴정4동,249970
2022-06,01,2638054000,괴정4동,281435
2022-06,00,2638054000,괴정4동,281666
2022-06,19,2638054000,괴정4동,245575
2022-06,05,2638054000,괴정4동,279861
2022-06,14,2638054000,괴정4동,224984
2022-06,16,2638055000,당리동,618923
2022-06,03,2638055000,당리동,675046
2022-06,00,2638055000,당리동,663068
2022-06,11,2638055000,당리동,590818
2022-06,13,2638055000,당리동,584505
2022-06,20,2638055000,당리동,696534
2022-06,09,2638055000,당리동,601097
2022-06,21,2638055000,당리동,708704
2022-06,15,2638055000,당리동,598469
2022-06,08,2638055000,당리동,602215
2022-06,06,2638055000,당리동,660191
2022-06,05,2638055000,당리동,673177
2022-06,02,2638055000,당리동,673449
2022-06,19,2638055000,당리동,684615
2022-06,17,2638055000,당리동,651749
2022-06,22,2638055000,당리동,709597
2022-06,18,2638055000,당리동,673957
2022-06,23,2638055000,당리동,656909
2022-06,07,2638055000,당리동,617506
2022-06,14,2638055000,당리동,588124
2022-06,04,2638055000,당리동,678737
2022-06,01,2638055000,당리동,669353
2022-06,10,2638055000,당리동,596546
2022-06,12,2638055000,당리동,587383
2022-06,10,2638056100,하단1동,587120
2022-06,01,2638056100,하단1동,680933
2022-06,06,2638056100,하단1동,661318
2022-06,16,2638056100,하단1동,586688
2022-06,22,2638056100,하단1동,635978
2022-06,05,2638056100,하단1동,671426
2022-06,14,2638056100,하단1동,569435
2022-06,12,2638056100,하단1동,575484
2022-06,23,2638056100,하단1동,685021
2022-06,03,2638056100,하단1동,680308
2022-06,11,2638056100,하단1동,582050
2022-06,04,2638056100,하단1동,673784
2022-06,13,2638056100,하단1동,569659
2022-06,15,2638056100,하단1동,574528
2022-06,09,2638056100,하단1동,594236
2022-06,07,2638056100,하단1동,614626
2022-06,18,2638056100,하단1동,621191
2022-06,19,2638056100,하단1동,623906
2022-06,08,2638056100,하단1동,596542
2022-06,17,2638056100,하단1동,607743
2022-06,00,2638056100,하단1동,685468
2022-06,02,2638056100,하단1동,680150
2022-06,20,2638056100,하단1동,628770
2022-06,21,2638056100,하단1동,629978
2022-06,20,2638056200,하단2동,898376
2022-06,00,2638056200,하단2동,861009
2022-06,11,2638056200,하단2동,828757
2022-06,19,2638056200,하단2동,895481
2022-06,04,2638056200,하단2동,840509
2022-06,16,2638056200,하단2동,837461
2022-06,14,2638056200,하단2동,833037
2022-06,22,2638056200,하단2동,871520
2022-06,02,2638056200,하단2동,848356
2022-06,05,2638056200,하단2동,839171
2022-06,21,2638056200,하단2동,883817
2022-06,15,2638056200,하단2동,832243
2022-06,18,2638056200,하단2동,886465
2022-06,17,2638056200,하단2동,860039
2022-06,03,2638056200,하단2동,841845
2022-06,10,2638056200,하단2동,829812
2022-06,08,2638056200,하단2동,812475
2022-06,12,2638056200,하단2동,828272
2022-06,23,2638056200,하단2동,872430
2022-06,13,2638056200,하단2동,832016
2022-06,09,2638056200,하단2동,821268
2022-06,06,2638056200,하단2동,837431
2022-06,07,2638056200,하단2동,821469
2022-06,01,2638056200,하단2동,856853
2022-06,21,2638057100,신평1동,408528
2022-06,12,2638057100,신평1동,401251
2022-06,02,2638057100,신평1동,376373
2022-06,03,2638057100,신평1동,377228
2022-06,18,2638057100,신평1동,390113
2022-06,10,2638057100,신평1동,407012
2022-06,14,2638057100,신평1동,405100
2022-06,22,2638057100,신평1동,417393
2022-06,23,2638057100,신평1동,364643
2022-06,08,2638057100,신평1동,417836
2022-06,20,2638057100,신평1동,400984
2022-06,13,2638057100,신평1동,402474
2022-06,01,2638057100,신평1동,375285
2022-06,07,2638057100,신평1동,415792
2022-06,17,2638057100,신평1동,397764
2022-06,09,2638057100,신평1동,410450
2022-06,15,2638057100,신평1동,408804
2022-06,11,2638057100,신평1동,402789
2022-06,16,2638057100,신평1동,404808
2022-06,04,2638057100,신평1동,375629
2022-06,06,2638057100,신평1동,375970
2022-06,05,2638057100,신평1동,372990
2022-06,00,2638057100,신평1동,372847
2022-06,19,2638057100,신평1동,392215
2022-06,15,2638057200,신평2동,301191
2022-06,21,2638057200,신평2동,306884
2022-06,06,2638057200,신평2동,320339
2022-06,11,2638057200,신평2동,304971
2022-06,03,2638057200,신평2동,304652
2022-06,13,2638057200,신평2동,299984
2022-06,08,2638057200,신평2동,327711
2022-06,07,2638057200,신평2동,332497
2022-06,01,2638057200,신평2동,304784
2022-06,17,2638057200,신평2동,317492
2022-06,16,2638057200,신평2동,312629
2022-06,00,2638057200,신평2동,305711
2022-06,04,2638057200,신평2동,304246
2022-06,12,2638057200,신평2동,299440
2022-06,05,2638057200,신평2동,307624
2022-06,09,2638057200,신평2동,318619
2022-06,14,2638057200,신평2동,296311
2022-06,10,2638057200,신평2동,311889
2022-06,19,2638057200,신평2동,296554
2022-06,18,2638057200,신평2동,306310
2022-06,02,2638057200,신평2동,304799
2022-06,23,2638057200,신평2동,298031
2022-06,22,2638057200,신평2동,312031
2022-06,20,2638057200,신평2동,303174
2022-06,10,2638058000,장림1동,381824
2022-06,05,2638058000,장림1동,341283
2022-06,19,2638058000,장림1동,337896
2022-06,07,2638058000,장림1동,373393
2022-06,03,2638058000,장림1동,339188
2022-06,15,2638058000,장림1동,376055
2022-06,13,2638058000,장림1동,376721
2022-06,08,2638058000,장림1동,381748
2022-06,01,2638058000,장림1동,339733
2022-06,16,2638058000,장림1동,375950
2022-06,17,2638058000,장림1동,363794
2022-06,00,2638058000,장림1동,341257
2022-06,04,2638058000,장림1동,339174
2022-06,20,2638058000,장림1동,332359
2022-06,22,2638058000,장림1동,325052
2022-06,09,2638058000,장림1동,380410
2022-06,14,2638058000,장림1동,377678
2022-06,02,2638058000,장림1동,338946
2022-06,12,2638058000,장림1동,377401
2022-06,21,2638058000,장림1동,327387
2022-06,06,2638058000,장림1동,351247
2022-06,11,2638058000,장림1동,381788
2022-06,18,2638058000,장림1동,345100
2022-06,23,2638058000,장림1동,343637
2022-06,02,2638059000,장림2동,666811
2022-06,10,2638059000,장림2동,623021
2022-06,16,2638059000,장림2동,601507
2022-06,06,2638059000,장림2동,661275
2022-06,09,2638059000,장림2동,634556
2022-06,21,2638059000,장림2동,636528
2022-06,03,2638059000,장림2동,670987
2022-06,12,2638059000,장림2동,606148
2022-06,23,2638059000,장림2동,650168
2022-06,18,2638059000,장림2동,599417
2022-06,11,2638059000,장림2동,612582
2022-06,22,2638059000,장림2동,648150
2022-06,15,2638059000,장림2동,598713
2022-06,00,2638059000,장림2동,655060
2022-06,04,2638059000,장림2동,674552
2022-06,19,2638059000,장림2동,610599
2022-06,17,2638059000,장림2동,600799
2022-06,05,2638059000,장림2동,673240
2022-06,01,2638059000,장림2동,662630
2022-06,08,2638059000,장림2동,645297
2022-06,07,2638059000,장림2동,646248
2022-06,13,2638059000,장림2동,601164
2022-06,20,2638059000,장림2동,626097
2022-06,14,2638059000,장림2동,594109
2022-06,02,2638060100,다대1동,873372
2022-06,04,2638060100,다대1동,871375
2022-06,18,2638060100,다대1동,817710
2022-06,23,2638060100,다대1동,868748
2022-06,12,2638060100,다대1동,793072
2022-06,03,2638060100,다대1동,873037
2022-06,21,2638060100,다대1동,844202
2022-06,11,2638060100,다대1동,791970
2022-06,16,2638060100,다대1동,796241
2022-06,00,2638060100,다대1동,873937
2022-06,15,2638060100,다대1동,797490
2022-06,20,2638060100,다대1동,839558
2022-06,19,2638060100,다대1동,838519
2022-06,10,2638060100,다대1동,793894
2022-06,05,2638060100,다대1동,867371
2022-06,14,2638060100,다대1동,793383
2022-06,07,2638060100,다대1동,841684
2022-06,13,2638060100,다대1동,791943
2022-06,08,2638060100,다대1동,820472
2022-06,01,2638060100,다대1동,873276
2022-06,17,2638060100,다대1동,796025
2022-06,22,2638060100,다대1동,852418
2022-06,06,2638060100,다대1동,853562
2022-06,09,2638060100,다대1동,803400
2022-06,09,2638060200,다대2동,557028
2022-06,06,2638060200,다대2동,649109
2022-06,00,2638060200,다대2동,675964
2022-06,10,2638060200,다대2동,541856
2022-06,23,2638060200,다대2동,673726
2022-06,07,2638060200,다대2동,609013
2022-06,05,2638060200,다대2동,669168
2022-06,19,2638060200,다대2동,628979
2022-06,15,2638060200,다대2동,531454
2022-06,20,2638060200,다대2동,640316
2022-06,01,2638060200,다대2동,679557
2022-06,21,2638060200,다대2동,650716
2022-06,03,2638060200,다대2동,682510
2022-06,12,2638060200,다대2동,535252
2022-06,14,2638060200,다대2동,528681
2022-06,22,2638060200,다대2동,659207
2022-06,18,2638060200,다대2동,609108
2022-06,04,2638060200,다대2동,680874
2022-06,17,2638060200,다대2동,577368
2022-06,08,2638060200,다대2동,581113
2022-06,11,2638060200,다대2동,541100
2022-06,02,2638060200,다대2동,681999
2022-06,13,2638060200,다대2동,528701
2022-06,16,2638060200,다대2동,548137
2022-06,00,2638061000,구평동,331131
2022-06,06,2638061000,구평동,348823
2022-06,17,2638061000,구평동,282534
2022-06,12,2638061000,구평동,356559
2022-06,19,2638061000,구평동,260750
2022-06,10,2638061000,구평동,376790
2022-06,11,2638061000,구평동,362203
2022-06,23,2638061000,구평동,331919
2022-06,03,2638061000,구평동,333118
2022-06,01,2638061000,구평동,331516
2022-06,05,2638061000,구평동,331564
2022-06,16,2638061000,구평동,322948
2022-06,07,2638061000,구평동,388399
2022-06,08,2638061000,구평동,393110
2022-06,21,2638061000,구평동,270783
2022-06,14,2638061000,구평동,347885
2022-06,02,2638061000,구평동,332092
2022-06,04,2638061000,구평동,333425
2022-06,20,2638061000,구평동,266437
2022-06,22,2638061000,구평동,275243
2022-06,15,2638061000,구평동,339224
2022-06,13,2638061000,구평동,352505
2022-06,18,2638061000,구평동,264747
2022-06,09,2638061000,구평동,384642
2022-06,03,2638062000,감천1동,489530
2022-06,06,2638062000,감천1동,496190
2022-06,23,2638062000,감천1동,479488
2022-06,09,2638062000,감천1동,486926
2022-06,11,2638062000,감천1동,468917
2022-06,12,2638062000,감천1동,459145
2022-06,15,2638062000,감천1동,456163
2022-06,04,2638062000,감천1동,487391
2022-06,16,2638062000,감천1동,449088
2022-06,22,2638062000,감천1동,481035
2022-06,19,2638062000,감천1동,457550
2022-06,10,2638062000,감천1동,476514
2022-06,18,2638062000,감천1동,449992
2022-06,21,2638062000,감천1동,475036
2022-06,02,2638062000,감천1동,488525
2022-06,17,2638062000,감천1동,449362
2022-06,05,2638062000,감천1동,487944
2022-06,01,2638062000,감천1동,486631
2022-06,20,2638062000,감천1동,467172
2022-06,08,2638062000,감천1동,502731
2022-06,13,2638062000,감천1동,457252
2022-06,00,2638062000,감천1동,484213
2022-06,07,2638062000,감천1동,505616
2022-06,14,2638062000,감천1동,458689
2022-06,04,2638063000,감천2동,126069
2022-06,08,2638063000,감천2동,108026
2022-06,16,2638063000,감천2동,105909
2022-06,09,2638063000,감천2동,105572
2022-06,05,2638063000,감천2동,122846
2022-06,23,2638063000,감천2동,118900
2022-06,01,2638063000,감천2동,124341
2022-06,11,2638063000,감천2동,105344
2022-06,03,2638063000,감천2동,125928
2022-06,07,2638063000,감천2동,112131
2022-06,18,2638063000,감천2동,107412
2022-06,02,2638063000,감천2동,125528
2022-06,15,2638063000,감천2동,104767
2022-06,14,2638063000,감천2동,103919
2022-06,19,2638063000,감천2동,108791
2022-06,00,2638063000,감천2동,121471
2022-06,13,2638063000,감천2동,104168
2022-06,21,2638063000,감천2동,114409
2022-06,20,2638063000,감천2동,110933
2022-06,17,2638063000,감천2동,106723
2022-06,12,2638063000,감천2동,104388
2022-06,22,2638063000,감천2동,116964
2022-06,10,2638063000,감천2동,105491
2022-06,06,2638063000,감천2동,119184
2022-06,05,2641051000,서1동,147245
2022-06,20,2641051000,서1동,124617
2022-06,16,2641051000,서1동,114083
2022-06,01,2641051000,서1동,149353
2022-06,06,2641051000,서1동,141309
2022-06,00,2641051000,서1동,146281
2022-06,18,2641051000,서1동,118216
2022-06,14,2641051000,서1동,111776
2022-06,17,2641051000,서1동,115838
2022-06,19,2641051000,서1동,121278
2022-06,09,2641051000,서1동,122831
2022-06,03,2641051000,서1동,150234
2022-06,07,2641051000,서1동,137620
2022-06,04,2641051000,서1동,150162
2022-06,22,2641051000,서1동,131358
2022-06,11,2641051000,서1동,116081
2022-06,23,2641051000,서1동,141780
2022-06,13,2641051000,서1동,111730
2022-06,21,2641051000,서1동,127495
2022-06,12,2641051000,서1동,114105
2022-06,08,2641051000,서1동,126878
2022-06,10,2641051000,서1동,119241
2022-06,15,2641051000,서1동,112180
2022-06,02,2641051000,서1동,149925
2022-06,20,2641052000,서2동,260898
2022-06,15,2641052000,서2동,254763
2022-06,17,2641052000,서2동,259523
2022-06,06,2641052000,서2동,225023
2022-06,21,2641052000,서2동,263560
2022-06,07,2641052000,서2동,236016
2022-06,11,2641052000,서2동,251748
2022-06,05,2641052000,서2동,226769
2022-06,19,2641052000,서2동,257386
2022-06,01,2641052000,서2동,215059
2022-06,10,2641052000,서2동,251372
2022-06,03,2641052000,서2동,221839
2022-06,16,2641052000,서2동,255922
2022-06,08,2641052000,서2동,246077
2022-06,00,2641052000,서2동,205393
2022-06,14,2641052000,서2동,250931
2022-06,13,2641052000,서2동,251816
2022-06,12,2641052000,서2동,251043
2022-06,04,2641052000,서2동,227832
2022-06,22,2641052000,서2동,265581
2022-06,02,2641052000,서2동,218723
2022-06,23,2641052000,서2동,206982
2022-06,18,2641052000,서2동,255336
2022-06,09,2641052000,서2동,250540
2022-06,16,2641053000,서3동,211846
2022-06,13,2641053000,서3동,214791
2022-06,19,2641053000,서3동,222405
2022-06,05,2641053000,서3동,235545
2022-06,12,2641053000,서3동,216832
2022-06,00,2641053000,서3동,250480
2022-06,06,2641053000,서3동,228540
2022-06,20,2641053000,서3동,224118
2022-06,22,2641053000,서3동,227337
2022-06,02,2641053000,서3동,246211
2022-06,18,2641053000,서3동,218327
2022-06,21,2641053000,서3동,225624
2022-06,17,2641053000,서3동,216330
2022-06,09,2641053000,서3동,220937
2022-06,15,2641053000,서3동,213857
2022-06,10,2641053000,서3동,220568
2022-06,03,2641053000,서3동,245705
2022-06,07,2641053000,서3동,222384
2022-06,04,2641053000,서3동,241720
2022-06,11,2641053000,서3동,219779
2022-06,01,2641053000,서3동,246956
2022-06,23,2641053000,서3동,248292
2022-06,08,2641053000,서3동,222528
2022-06,14,2641053000,서3동,214025
2022-06,18,2641055500,금사회동동,302533
2022-06,15,2641055500,금사회동동,384501
2022-06,02,2641055500,금사회동동,250085
2022-06,00,2641055500,금사회동동,248542
2022-06,22,2641055500,금사회동동,254180
2022-06,14,2641055500,금사회동동,382870
2022-06,09,2641055500,금사회동동,393983
2022-06,16,2641055500,금사회동동,384323
2022-06,20,2641055500,금사회동동,266609
2022-06,04,2641055500,금사회동동,257363
2022-06,01,2641055500,금사회동동,249314
2022-06,17,2641055500,금사회동동,356039
2022-06,13,2641055500,금사회동동,385973
2022-06,08,2641055500,금사회동동,385407
2022-06,19,2641055500,금사회동동,281647
2022-06,03,2641055500,금사회동동,252464
2022-06,23,2641055500,금사회동동,251043
2022-06,05,2641055500,금사회동동,261870
2022-06,11,2641055500,금사회동동,396125
2022-06,07,2641055500,금사회동동,347226
2022-06,06,2641055500,금사회동동,283238
2022-06,12,2641055500,금사회동동,389424
2022-06,10,2641055500,금사회동동,395915
2022-06,21,2641055500,금사회동동,260046
2022-06,11,2641057000,부곡1동,168996
2022-06,21,2641057000,부곡1동,192904
2022-06,04,2641057000,부곡1동,226443
2022-06,20,2641057000,부곡1동,185416
2022-06,01,2641057000,부곡1동,222625
2022-06,03,2641057000,부곡1동,225463
2022-06,22,2641057000,부곡1동,201583
2022-06,16,2641057000,부곡1동,158347
2022-06,12,2641057000,부곡1동,164718
2022-06,14,2641057000,부곡1동,158812
2022-06,17,2641057000,부곡1동,161593
2022-06,18,2641057000,부곡1동,169452
2022-06,08,2641057000,부곡1동,194933
2022-06,13,2641057000,부곡1동,160262
2022-06,19,2641057000,부곡1동,176747
2022-06,06,2641057000,부곡1동,214237
2022-06,02,2641057000,부곡1동,224429
2022-06,10,2641057000,부곡1동,176434
2022-06,23,2641057000,부곡1동,221172
2022-06,07,2641057000,부곡1동,202853
2022-06,15,2641057000,부곡1동,158480
2022-06,05,2641057000,부곡1동,223543
2022-06,09,2641057000,부곡1동,184190
2022-06,00,2641057000,부곡1동,222035
2022-06,10,2641058000,부곡2동,536055
2022-06,17,2641058000,부곡2동,512039
2022-06,13,2641058000,부곡2동,510939
2022-06,22,2641058000,부곡2동,549933
2022-06,19,2641058000,부곡2동,520732
